brand_group,is_premium_brand,launch_year,launch_month,phone_age,launch_status_group,body_height_mm,body_width_mm,body_thickness_mm,body_weight_g,display_size_in,screen_to_body_pct,resolution_width_px,resolution_height_px,ppi_reported,resolution_total_px,aspect_ratio,ppi_calculated,ppi,display_panel,has_touchscreen,battery_capacity_mah,battery_type,is_removable_battery,fast_charging_w,battery_per_inch,battery_per_weight,storage_gb,ram_gb,has_card_slot,main_camera_count,selfie_camera_count,main_camera_max_mp,has_ois,has_ultrawide,has_telephoto,selfie_camera_max_mp,network_generation,has_5g,has_4g_or_more,has_wifi,has_bluetooth,has_gps,has_nfc,has_radio,has_usb,has_3_5mm_jack,os_family,os_version,sensor_count,has_fingerprint,has_face_id,has_accelerometer,has_gyro,has_proximity,has_compass,has_barometer,price_eur
Samsung,1,2008.0,3.0,18.0,Discontinued,101.5,49.0,17.2,118.0,2.4,35.9,240.0,320.0,167.0,76800.0,1.3333333333333333,166.66666666666669,167.0,LCD/TFT,0,,Unknown,1.0,,,,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,0,0,1,0,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2009.0,4.0,17.0,Discontinued,96.8,45.2,18.0,96.8,1.77,22.5,128.0,160.0,116.0,20480.0,1.25,115.762698077882,116.0,Other,0,800.0,Li-Ion,1.0,,451.9774011299435,8.264462809917356,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,40.0
Samsung,1,2009.0,4.0,17.0,Discontinued,108.0,43.5,14.3,72.5,1.77,21.0,128.0,160.0,116.0,20480.0,1.25,115.762698077882,116.0,Other,0,800.0,Li-Ion,1.0,,451.9774011299435,11.03448275862069,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,0,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,40.0
Samsung,1,2009.0,3.0,17.0,Discontinued,114.0,58.0,15.0,150.0,3.2,44.1,240.0,400.0,146.0,96000.0,1.6666666666666667,145.7737973711325,146.0,AMOLED,1,1000.0,Li-Ion,1.0,,312.5,6.666666666666667,,,1,1.0,1.0,3.15,0,0,0,,3.0,0,0,0,1,1,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,110.0
Samsung,1,2009.0,3.0,17.0,Discontinued,109.0,59.0,12.0,87.6,2.2,23.7,220.0,176.0,128.0,38720.0,1.25,128.06248474865697,128.0,LCD/TFT,0,800.0,Li-Ion,1.0,,363.6363636363636,9.132420091324201,,,0,1.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2009.0,3.0,17.0,Discontinued,99.0,60.0,15.0,137.0,2.55,35.3,320.0,320.0,177.0,102400.0,1.0,177.46993723897666,177.0,LCD/TFT,0,1000.0,Li-Ion,1.0,,392.15686274509807,7.299270072992701,,0.125,1,1.0,0.0,3.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,0,Windows,6.1,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2009.0,3.0,17.0,Discontinued,113.0,48.9,17.4,102.8,1.77,17.6,120.0,160.0,113.0,19200.0,1.3333333333333333,112.99435028248587,113.0,LCD/TFT,0,1000.0,Li-Ion,1.0,,564.9717514124294,9.72762645914397,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2009.0,3.0,17.0,Discontinued,104.0,53.0,11.9,93.5,3.0,46.5,240.0,400.0,155.0,96000.0,1.6666666666666667,155.492050529208,155.0,LCD/TFT,1,1000.0,Li-Ion,1.0,,333.3333333333333,10.695187165775401,,,1,1.0,0.0,3.15,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,1.0,0,0,1,0,0,0,0,70.0
Samsung,1,2009.0,3.0,17.0,Discontinued,102.8,54.8,12.9,96.0,2.8,43.1,240.0,320.0,143.0,76800.0,1.3333333333333333,142.85714285714286,143.0,LCD/TFT,1,1000.0,Li-Ion,1.0,,357.14285714285717,10.416666666666666,,,1,1.0,0.0,3.15,0,0,0,,3.0,0,0,0,1,1,0,1,1,0,Unknown,,1.0,0,0,1,0,0,0,0,90.0
Samsung,1,2009.0,2.0,17.0,Discontinued,123.0,58.0,12.9,148.0,3.7,52.9,360.0,640.0,198.0,230400.0,1.7777777777777777,198.46010541281967,198.0,AMOLED,1,1500.0,Li-Ion,1.0,,405.40540540540536,10.135135135135135,16.0,0.25,1,1.0,0.0,8.0,0,0,0,,3.0,0,0,1,1,1,0,1,1,1,Symbian,9.4,3.0,0,0,1,0,1,1,0,150.0
Samsung,1,2009.0,2.0,17.0,Discontinued,110.0,51.5,12.7,105.0,2.8,39.4,240.0,400.0,167.0,96000.0,1.6666666666666667,166.59862556700858,167.0,AMOLED,1,880.0,Li-Ion,1.0,,314.2857142857143,8.380952380952381,,,1,1.0,0.0,8.0,0,0,0,,3.0,0,0,0,1,1,0,1,1,0,Unknown,,2.0,0,0,1,0,1,0,0,140.0
Samsung,1,2009.0,2.0,17.0,Discontinued,112.0,51.0,13.9,99.7,2.8,39.1,240.0,400.0,167.0,96000.0,1.6666666666666667,166.59862556700858,167.0,AMOLED,1,960.0,Li-Ion,1.0,,342.8571428571429,9.628886659979939,,,1,1.0,1.0,3.15,0,0,0,,3.0,0,0,0,1,1,0,1,1,1,Unknown,,1.0,0,0,1,0,0,0,0,150.0
Samsung,1,2009.0,2.0,17.0,Discontinued,106.8,50.9,14.7,,2.6,35.4,240.0,400.0,179.0,96000.0,1.6666666666666667,179.41390445677845,179.0,LCD/TFT,0,880.0,Li-Ion,1.0,,338.46153846153845,,,,1,1.0,1.0,3.15,0,0,0,,3.0,0,0,0,1,0,0,1,1,1,Unknown,,1.0,0,0,1,0,0,0,0,220.0
Samsung,1,2009.0,2.0,17.0,Discontinued,109.0,50.3,12.6,110.0,2.6,35.1,240.0,400.0,179.0,96000.0,1.6666666666666667,179.41390445677845,179.0,LCD/TFT,0,,Li-Ion,1.0,,,,,,1,1.0,1.0,5.0,0,0,0,,3.0,0,0,0,1,1,0,1,1,0,Unknown,,1.0,0,0,1,0,0,0,0,100.0
Samsung,1,2009.0,2.0,17.0,Discontinued,114.0,46.3,11.8,90.0,2.2,28.4,320.0,240.0,182.0,76800.0,1.3333333333333333,181.8181818181818,182.0,AMOLED,0,960.0,Li-Ion,1.0,,436.3636363636363,10.666666666666666,,,1,1.0,1.0,5.0,0,0,0,,3.0,0,0,0,1,1,0,1,1,0,Unknown,,1.0,0,0,1,0,0,0,0,90.0
Samsung,1,2009.0,3.0,17.0,Discontinued,99.0,49.5,18.2,100.0,2.0,25.7,176.0,220.0,141.0,38720.0,1.25,140.86873322352267,141.0,LCD/TFT,0,960.0,Li-Ion,1.0,,480.0,9.6,,,1,1.0,1.0,1.3,0,0,0,,3.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,60.0
Samsung,1,2009.0,2.0,17.0,Discontinued,99.9,48.0,14.3,95.0,2.2,31.3,240.0,320.0,182.0,76800.0,1.3333333333333333,181.8181818181818,182.0,LCD/TFT,0,800.0,Li-Ion,1.0,,363.6363636363636,8.421052631578947,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,60.0
Samsung,1,2009.0,2.0,17.0,Discontinued,109.0,46.0,10.9,77.0,2.0,25.1,176.0,220.0,141.0,38720.0,1.25,140.86873322352267,141.0,LCD/TFT,0,,Li-Ion,1.0,,,,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,70.0
Samsung,1,2009.0,4.0,17.0,Discontinued,102.5,49.5,15.5,100.0,2.1,27.4,176.0,220.0,134.0,38720.0,1.25,134.16069830811682,134.0,LCD/TFT,0,800.0,Li-Ion,1.0,,380.95238095238096,8.0,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,70.0
Samsung,1,2009.0,2.0,17.0,Discontinued,105.9,53.6,14.0,125.0,3.0,45.1,240.0,400.0,155.0,96000.0,1.6666666666666667,155.492050529208,155.0,LCD/TFT,1,1000.0,Li-Ion,1.0,,333.3333333333333,8.0,,,1,1.0,0.0,8.0,0,0,0,,3.0,0,0,0,1,1,0,0,1,0,Unknown,,1.0,0,0,1,0,0,0,0,110.0
Samsung,1,2009.0,2.0,17.0,Discontinued,97.0,47.3,14.9,86.0,2.0,27.0,120.0,160.0,100.0,19200.0,1.3333333333333333,100.0,100.0,LCD/TFT,0,800.0,Li-Ion,1.0,,400.0,9.30232558139535,,,1,1.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,60.0
Samsung,1,2009.0,2.0,17.0,Discontinued,110.5,45.8,12.1,66.0,2.0,24.9,128.0,160.0,102.0,20480.0,1.25,102.44998779892558,102.0,LCD/TFT,0,800.0,Li-Ion,1.0,,400.0,12.121212121212121,,,1,1.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2009.0,1.0,17.0,Discontinued,99.8,48.8,15.0,96.0,2.0,25.8,176.0,220.0,141.0,38720.0,1.25,140.86873322352267,141.0,LCD/TFT,0,880.0,Li-Ion,1.0,,440.0,9.166666666666666,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,70.0
Samsung,1,2008.0,3.0,18.0,Discontinued,113.3,63.0,11.9,109.0,2.6,29.3,320.0,240.0,154.0,76800.0,1.3333333333333333,153.84615384615384,154.0,LCD/TFT,0,1300.0,Li-Ion,1.0,,500.0,11.926605504587156,,,1,1.0,0.0,2.0,0,0,0,,3.0,0,0,0,1,1,0,1,1,0,Windows,6.1,0.0,0,0,0,0,0,0,0,140.0
Samsung,1,2009.0,2.0,17.0,Discontinued,97.0,50.0,19.5,96.2,1.77,20.0,120.0,160.0,113.0,19200.0,1.3333333333333333,112.99435028248587,113.0,Other,0,880.0,Li-Ion,1.0,,497.17514124293785,9.147609147609147,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,1,0,0,Unknown,,0.0,0,0,0,0,0,0,0,40.0
Samsung,1,2009.0,2.0,17.0,Discontinued,105.6,43.0,15.1,,1.52,16.4,128.0,128.0,119.0,16384.0,1.0,119.09166841036591,119.0,Other,0,800.0,Li-Ion,1.0,,526.3157894736842,1.2048192771084338,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,0,0,0,0,0,0,Unknown,,0.0,0,0,0,0,0,0,0,30.0
Samsung,1,2009.0,2.0,17.0,Discontinued,105.0,44.0,15.2,70.2,1.52,16.1,128.0,128.0,119.0,16384.0,1.0,119.09166841036591,119.0,Other,0,750.0,Li-Ion,1.0,,493.42105263157896,10.683760683760683,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,0,0,0,1,0,0,Unknown,,0.0,0,0,0,0,0,0,0,50.0
Samsung,1,2009.0,2.0,17.0,Discontinued,100.8,41.0,15.0,65.0,1.38,14.9,128.0,128.0,131.0,16384.0,1.0,131.1734318722871,131.0,Other,0,750.0,Li-Ion,1.0,,543.4782608695652,11.538461538461538,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,0,0,0,0,0,0,Unknown,,0.0,0,0,0,0,0,0,0,40.0
Samsung,1,2009.0,2.0,17.0,Discontinued,96.0,46.5,18.5,85.0,1.77,22.1,128.0,160.0,116.0,20480.0,1.25,115.762698077882,116.0,LCD/TFT,0,800.0,Li-Ion,1.0,,451.9774011299435,9.411764705882353,,,0,1.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,50.0
Samsung,1,2009.0,1.0,17.0,Discontinued,106.0,47.0,15.5,96.0,1.52,15.0,128.0,128.0,119.0,16384.0,1.0,119.09166841036591,119.0,Other,0,800.0,Li-Ion,1.0,,526.3157894736842,8.333333333333334,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,0,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,70.0
Samsung,1,2009.0,1.0,17.0,Discontinued,108.0,43.6,14.3,74.1,1.77,20.9,128.0,160.0,116.0,20480.0,1.25,115.762698077882,116.0,LCD/TFT,0,800.0,Li-Ion,1.0,,451.9774011299435,10.796221322537113,,,0,1.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,40.0
Samsung,1,2008.0,12.0,18.0,Discontinued,96.0,47.0,17.5,94.0,1.77,21.9,128.0,160.0,116.0,20480.0,1.25,115.762698077882,116.0,Other,0,800.0,Li-Ion,1.0,,451.9774011299435,8.51063829787234,,,1,0.0,0.0,,0,0,0,,2.0,0,0,0,0,0,0,1,1,1,Unknown,,0.0,0,0,0,0,0,0,0,40.0
Samsung,1,2009.0,2.0,17.0,Discontinued,106.0,52.5,16.9,120.0,2.4,32.1,240.0,320.0,167.0,76800.0,1.3333333333333333,166.66666666666669,167.0,LCD/TFT,0,1200.0,Li-Ion,1.0,,500.0,10.0,,,1,1.0,0.0,3.15,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,140.0
Samsung,1,2009.0,2.0,17.0,Discontinued,112.7,48.6,14.3,98.7,2.2,27.8,176.0,220.0,128.0,38720.0,1.25,128.06248474865697,128.0,LCD/TFT,0,1000.0,Li-Ion,1.0,,454.5454545454545,10.131712259371833,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2009.0,4.0,17.0,Discontinued,98.0,56.0,19.9,120.0,2.8,44.2,240.0,320.0,143.0,76800.0,1.3333333333333333,142.85714285714286,143.0,LCD/TFT,1,1200.0,Li-Ion,1.0,,428.5714285714286,10.0,,,1,1.0,0.0,5.0,0,0,0,,2.0,0,0,0,1,1,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2009.0,,17.0,Discontinued,115.5,48.0,15.9,120.0,2.2,27.5,176.0,220.0,128.0,38720.0,1.25,128.06248474865697,128.0,LCD/TFT,0,1140.0,Li-Ion,1.0,,518.1818181818181,9.5,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2009.0,,17.0,Discontinued,113.0,49.0,15.9,114.0,2.2,27.1,240.0,320.0,182.0,76800.0,1.3333333333333333,181.8181818181818,182.0,LCD/TFT,0,1140.0,Li-Ion,1.0,,518.1818181818181,10.0,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2008.0,12.0,18.0,Discontinued,115.0,48.0,16.0,140.0,2.0,22.4,240.0,320.0,200.0,76800.0,1.3333333333333333,200.0,200.0,AMOLED,0,960.0,Li-Ion,1.0,,480.0,6.857142857142857,1.0,,1,1.0,0.0,5.0,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,690.0
Samsung,1,2008.0,11.0,18.0,Discontinued,94.7,45.4,17.5,85.0,1.9,26.4,176.0,220.0,148.0,38720.0,1.25,148.2828770773923,148.0,LCD/TFT,0,800.0,Li-Ion,1.0,,421.0526315789474,9.411764705882353,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2008.0,11.0,18.0,Discontinued,98.3,49.5,17.5,115.0,2.2,30.8,240.0,320.0,182.0,76800.0,1.3333333333333333,181.8181818181818,182.0,LCD/TFT,0,,Unknown,1.0,,,,,,1,1.0,0.0,2.0,0,0,0,,3.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2008.0,11.0,18.0,Discontinued,124.0,62.0,13.5,130.0,2.55,27.3,320.0,320.0,177.0,102400.0,1.0,177.46993723897666,177.0,LCD/TFT,1,,Li-Ion,1.0,,,,,,1,1.0,0.0,2.0,0,0,0,,3.0,0,0,1,1,0,0,0,1,0,Windows,6.1,0.0,0,0,0,0,0,0,0,140.0
Samsung,1,2008.0,1.0,18.0,Discontinued,109.0,56.0,13.0,110.0,3.2,47.7,240.0,400.0,146.0,96000.0,1.6666666666666667,145.7737973711325,146.0,LCD/TFT,1,1330.0,Li-Ion,1.0,,415.625,12.090909090909092,,,1,1.0,0.0,3.15,0,0,0,,3.0,0,0,0,1,1,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,70.0
Samsung,1,2008.0,11.0,18.0,Discontinued,102.0,48.0,14.0,96.0,2.3,34.0,176.0,220.0,122.0,38720.0,1.25,122.49455062915015,122.0,LCD/TFT,0,880.0,Li-Ion,1.0,,382.60869565217394,9.166666666666666,,,1,1.0,0.0,1.3,0,0,0,,3.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,70.0
Samsung,1,2008.0,11.0,18.0,Discontinued,98.0,55.0,12.7,100.0,3.0,51.7,240.0,320.0,133.0,76800.0,1.3333333333333333,133.33333333333334,133.0,LCD/TFT,1,,Li-Ion,1.0,,,,,,1,1.0,0.0,5.0,0,0,0,,3.0,0,0,0,1,1,0,0,1,0,Unknown,,1.0,0,0,1,0,0,0,0,80.0
Samsung,1,2008.0,11.0,18.0,Discontinued,114.3,53.3,17.8,121.9,2.1,22.8,176.0,220.0,134.0,38720.0,1.25,134.16069830811682,134.0,LCD/TFT,0,,Li-Ion,1.0,,,,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2008.0,11.0,18.0,Discontinued,88.0,44.0,16.7,82.0,1.9,29.3,128.0,160.0,108.0,20480.0,1.25,107.84209241992167,108.0,LCD/TFT,0,800.0,Li-Ion,1.0,,421.0526315789474,9.75609756097561,,,1,1.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,50.0
Samsung,1,2008.0,,18.0,Discontinued,88.0,45.0,19.8,79.4,1.63,21.1,128.0,160.0,126.0,20480.0,1.25,125.70550650174918,126.0,Other,0,800.0,Li-Ion,1.0,,490.79754601226995,10.075566750629722,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,40.0
Samsung,1,2008.0,12.0,18.0,Discontinued,108.0,46.0,15.3,,1.63,17.3,128.0,128.0,111.0,16384.0,1.0,111.05480735199767,111.0,Other,0,1000.0,Li-Ion,1.0,,613.4969325153374,,,,1,0.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,60.0
Samsung,1,2008.0,,18.0,Discontinued,104.9,44.7,14.2,83.0,1.63,18.3,128.0,128.0,111.0,16384.0,1.0,111.05480735199767,111.0,Other,0,1000.0,Li-Ion,1.0,,613.4969325153374,12.048192771084338,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,0,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,40.0
Samsung,1,2009.0,,17.0,Discontinued,106.4,44.0,15.7,76.8,1.63,18.3,128.0,128.0,111.0,16384.0,1.0,111.05480735199767,111.0,Other,0,1000.0,Li-Ion,1.0,,613.4969325153374,13.020833333333334,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,0,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,30.0
Samsung,1,2008.0,11.0,18.0,Discontinued,106.4,44.0,15.7,79.0,1.63,18.3,128.0,128.0,111.0,16384.0,1.0,111.05480735199767,111.0,Other,0,1000.0,Li-Ion,1.0,,613.4969325153374,12.658227848101266,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,0,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,20.0
Samsung,1,2008.0,10.0,18.0,Discontinued,113.3,63.0,11.9,108.8,2.6,29.3,320.0,240.0,154.0,76800.0,1.3333333333333333,153.84615384615384,154.0,LCD/TFT,0,1300.0,Li-Ion,1.0,,500.0,11.948529411764707,,,1,1.0,1.0,2.0,0,0,0,,3.0,0,0,0,1,0,0,0,1,0,Windows,6.1,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2008.0,10.0,18.0,Discontinued,116.0,61.0,13.0,125.0,2.5,28.5,320.0,320.0,181.0,102400.0,1.0,181.01933598375618,181.0,LCD/TFT,1,1800.0,Li-Ion,1.0,,720.0,14.4,,0.146484375,1,1.0,0.0,2.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,0,Windows,6.1,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2008.0,10.0,18.0,Discontinued,98.0,59.0,15.0,107.0,2.2,26.3,220.0,176.0,128.0,38720.0,1.25,128.06248474865697,128.0,LCD/TFT,0,1000.0,Li-Ion,1.0,,454.5454545454545,9.345794392523365,,,1,1.0,0.0,1.3,0,0,0,,3.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,60.0
Samsung,1,2008.0,2.0,18.0,Discontinued,118.0,52.0,12.9,125.0,2.6,34.1,240.0,320.0,154.0,76800.0,1.3333333333333333,153.84615384615384,154.0,AMOLED,0,1200.0,Li-Ion,1.0,,461.53846153846155,9.6,,,1,1.0,0.0,5.0,0,0,0,,3.0,0,0,1,1,1,0,1,1,0,Symbian,9.3,1.0,0,0,1,0,0,0,0,170.0
Samsung,1,2008.0,10.0,18.0,Discontinued,103.2,48.2,16.9,99.0,2.2,30.6,176.0,220.0,128.0,38720.0,1.25,128.06248474865697,128.0,LCD/TFT,0,960.0,Li-Ion,1.0,,436.3636363636363,9.696969696969697,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,110.0
Samsung,1,2008.0,10.0,18.0,Discontinued,103.2,48.2,16.9,101.0,2.2,30.6,176.0,220.0,128.0,38720.0,1.25,128.06248474865697,128.0,LCD/TFT,0,960.0,Li-Ion,1.0,,436.3636363636363,9.504950495049505,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2008.0,9.0,18.0,Discontinued,107.9,54.6,13.8,121.0,3.2,49.5,240.0,400.0,146.0,96000.0,1.6666666666666667,145.7737973711325,146.0,LCD/TFT,1,1000.0,Li-Ion,1.0,,312.5,8.264462809917354,,,1,1.0,0.0,8.0,0,0,0,,3.0,0,0,0,1,1,0,1,1,0,Unknown,,1.0,0,0,1,0,0,0,0,140.0
Samsung,1,2008.0,1.0,18.0,Discontinued,98.0,49.9,15.3,105.0,2.2,31.1,176.0,220.0,128.0,38720.0,1.25,128.06248474865697,128.0,LCD/TFT,0,880.0,Li-Ion,1.0,,399.99999999999994,8.380952380952381,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2008.0,9.0,18.0,Discontinued,114.9,47.4,12.0,90.2,2.2,27.5,240.0,320.0,182.0,76800.0,1.3333333333333333,181.8181818181818,182.0,AMOLED,0,960.0,Li-Ion,1.0,,436.3636363636363,10.643015521064301,,,1,1.0,0.0,3.15,0,0,0,,3.0,0,0,0,1,0,0,1,1,1,Unknown,,0.0,0,0,0,0,0,0,0,130.0
Samsung,1,2008.0,9.0,18.0,Discontinued,96.5,46.9,16.9,101.0,2.0,27.4,240.0,320.0,200.0,76800.0,1.3333333333333333,200.0,200.0,LCD/TFT,0,800.0,Li-Ion,1.0,,400.0,7.920792079207921,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,0,0,1,1,1,Unknown,,1.0,0,0,1,0,0,0,0,140.0
Samsung,1,2008.0,6.0,18.0,Discontinued,92.0,46.0,20.0,94.0,2.0,29.7,176.0,220.0,141.0,38720.0,1.25,140.86873322352267,141.0,LCD/TFT,0,880.0,Li-Ion,1.0,,440.0,9.361702127659575,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,1,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2008.0,6.0,18.0,Discontinued,89.0,48.0,20.0,,1.8,23.9,128.0,160.0,114.0,20480.0,1.25,113.83331977658398,114.0,Other,0,800.0,Li-Ion,1.0,,444.44444444444446,,,,0,1.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2008.0,10.0,18.0,Discontinued,86.0,43.0,20.0,92.0,1.9,30.9,144.0,176.0,120.0,25344.0,1.2222222222222223,119.68564550359491,120.0,LCD/TFT,0,800.0,Li-Ion,1.0,,421.0526315789474,8.695652173913043,,,1,1.0,0.0,1.3,0,0,0,,3.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
Samsung,1,2008.0,9.0,18.0,Discontinued,100.0,52.0,23.0,132.0,2.0,24.2,176.0,220.0,141.0,38720.0,1.25,140.86873322352267,141.0,LCD/TFT,0,1000.0,Li-Ion,1.0,,500.0,7.575757575757576,,,1,1.0,0.0,1.3,0,0,0,,3.0,0,0,0,1,1,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,130.0
Samsung,1,2008.0,9.0,18.0,Discontinued,95.0,48.0,16.0,82.0,2.0,27.6,128.0,160.0,102.0,20480.0,1.25,102.44998779892558,102.0,LCD/TFT,0,800.0,Li-Ion,1.0,,400.0,9.75609756097561,,,0,1.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,60.0
Samsung,1,2008.0,7.0,18.0,Discontinued,89.9,45.0,18.6,75.0,1.77,24.4,128.0,160.0,116.0,20480.0,1.25,115.762698077882,116.0,Other,0,800.0,Li-Ion,1.0,,451.9774011299435,10.666666666666666,,,0,0.0,0.0,,0,0,0,,2.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2008.0,1.0,18.0,Discontinued,109.0,46.0,9.9,68.0,2.0,24.7,240.0,320.0,200.0,76800.0,1.3333333333333333,200.0,200.0,LCD/TFT,0,800.0,Li-Ion,1.0,,400.0,11.764705882352942,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,0,0,1,1,1,Unknown,,1.0,0,0,1,0,0,0,0,110.0
Samsung,1,2008.0,1.0,18.0,Discontinued,107.6,45.6,12.9,,1.9,23.2,128.0,160.0,108.0,20480.0,1.25,107.84209241992167,108.0,LCD/TFT,0,,Unknown,1.0,,,,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,90.0
Samsung,1,2008.0,9.0,18.0,Discontinued,99.5,49.0,15.9,,2.2,31.2,176.0,220.0,128.0,38720.0,1.25,128.06248474865697,128.0,LCD/TFT,0,,Unknown,1.0,,,,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,1,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,80.0
